run_tag,symbol,time,dir,entry,exit,vol,pnl,risk_money,atr_at_entry,exit_reason
BS75tr2,BTCUSDm,2021.02.20 22:38:40,1,0.00,55277.32,0.06,278.04,57.71,641.26,sl
BS75tr2,BTCUSDm,2021.02.21 21:56:40,1,0.00,57165.56,0.04,-39.23,39.23,653.79,sl
BS75tr2,BTCUSDm,2021.02.25 17:03:40,1,0.00,50220.72,0.02,-26.06,26.06,868.64,sl
BS75tr2,BTCUSDm,2021.03.02 16:41:40,1,0.00,47606.99,0.09,-33.88,99.63,737.96,sl
BS75tr2,BTCUSDm,2021.03.03 19:17:40,1,0.00,50338.81,0.08,-45.36,76.13,634.43,sl
BS75tr2,BTCUSDm,2021.03.08 07:21:40,1,0.00,49686.99,0.08,10.34,69.90,582.49,sl
BS75tr2,BTCUSDm,2021.03.10 02:10:40,1,0.00,53487.75,0.06,65.63,57.71,641.20,sl
BS75tr2,BTCUSDm,2021.03.11 06:00:40,1,0.00,54983.99,0.04,-53.12,52.48,874.70,sl
BS75tr2,BTCUSDm,2021.03.12 05:20:40,1,0.00,56282.15,0.04,-50.05,49.41,823.54,sl
BS75tr2,BTCUSDm,2021.03.14 23:57:20,1,0.00,59048.09,0.04,-12.46,44.42,740.40,sl
BS75tr2,BTCUSDm,2021.03.18 20:00:40,1,0.00,57018.32,0.04,-24.37,52.36,872.65,sl
BS75tr2,BTCUSDm,2021.03.25 18:40:40,-1,0.00,52273.36,0.03,-40.19,40.19,893.02,sl
BS75tr2,BTCUSDm,2021.03.27 12:09:40,1,0.00,54118.50,0.05,-44.97,44.98,599.69,sl
BS75tr2,BTCUSDm,2021.03.28 12:20:40,1,0.00,55278.01,0.07,-59.98,59.98,571.23,sl
BS75tr2,BTCUSDm,2021.03.31 07:54:20,1,0.00,57603.14,0.07,34.92,63.85,608.12,sl
BS75tr2,BTCUSDm,2021.03.31 08:05:40,1,0.00,57449.31,0.16,-96.59,96.59,402.45,sl
BS75tr2,BTCUSDm,2021.04.06 01:20:40,1,0.00,58578.16,0.06,-41.65,41.65,462.81,sl
BS75tr2,BTCUSDm,2021.04.09 16:12:40,1,0.00,57982.77,0.08,-49.14,49.14,409.50,sl
BS75tr2,BTCUSDm,2021.04.10 18:05:40,1,0.00,59713.44,0.15,93.03,84.57,375.86,sl
BS75tr2,BTCUSDm,2021.04.14 14:14:40,1,0.00,62694.58,0.07,12.35,60.24,573.75,sl
BS75tr2,BTCUSDm,2021.04.23 20:11:40,-1,0.00,51152.92,0.02,6.90,30.53,1017.80,sl
BS75tr2,BTCUSDm,2021.04.25 23:29:20,-1,0.00,49105.28,0.07,-70.55,70.55,671.91,sl
BS75tr2,BTCUSDm,2021.04.30 04:02:40,-1,0.00,53850.45,0.09,-82.62,82.62,612.03,sl
BS75tr2,BTCUSDm,2021.05.02 03:36:40,1,0.00,56687.26,0.04,-39.58,39.58,659.70,sl
BS75tr2,BTCUSDm,2021.05.03 13:49:40,1,0.00,57984.13,0.07,-55.08,55.08,524.53,sl
BS75tr2,BTCUSDm,2021.05.05 00:38:40,-1,0.00,54480.12,0.02,-26.30,26.30,876.63,sl
BS75tr2,BTCUSDm,2021.05.06 14:10:40,1,0.00,57021.13,0.03,-29.65,29.65,658.79,sl
BS75tr2,BTCUSDm,2021.05.08 15:54:40,1,0.00,57939.00,0.04,-38.86,38.86,647.70,sl
BS75tr2,BTCUSDm,2021.05.14 15:03:40,-1,0.00,51292.25,0.01,-14.71,18.50,1233.21,sl
BS75tr2,BTCUSDm,2021.05.16 01:14:40,-1,0.00,48063.08,0.02,-26.34,26.35,878.21,sl
BS75tr2,BTCUSDm,2021.05.17 06:15:40,-1,0.00,45242.94,0.04,6.41,53.15,885.88,sl
BS75tr2,BTCUSDm,2021.05.19 13:20:40,-1,0.00,33834.49,0.04,279.47,61.49,1024.85,sl
BS75tr2,BTCUSDm,2021.05.19 13:43:40,-1,0.00,36606.15,0.01,-27.59,27.59,1839.63,sl
BS75tr2,BTCUSDm,2021.05.23 21:16:40,-1,0.00,34374.94,0.02,-40.67,40.67,1355.68,sl
BS75tr2,BTCUSDm,2021.05.29 05:18:40,-1,0.00,36994.17,0.09,1.57,88.91,658.58,sl
BS75tr2,BTCUSDm,2021.06.06 01:23:40,-1,0.00,35986.94,0.03,-30.78,30.78,683.90,sl
BS75tr2,BTCUSDm,2021.06.08 18:59:40,-1,0.00,32739.76,0.09,151.77,64.30,476.27,sl
BS75tr2,BTCUSDm,2021.06.13 16:13:40,-1,0.00,36245.83,0.06,-45.43,45.43,504.74,sl
BS75tr2,BTCUSDm,2021.06.16 18:03:40,-1,0.00,39458.05,0.12,-79.36,79.36,440.89,sl
BS75tr2,BTCUSDm,2021.06.19 12:15:40,-1,0.00,36416.14,0.07,87.89,47.38,451.23,sl
BS75tr2,BTCUSDm,2021.06.20 17:17:40,-1,0.00,34748.23,0.09,-59.97,59.97,444.24,sl
BS75tr2,BTCUSDm,2021.06.22 15:26:40,-1,0.00,31380.27,0.03,41.04,31.11,691.24,sl
BS75tr2,BTCUSDm,2021.06.27 00:10:40,-1,0.00,32352.90,0.03,-13.52,28.19,626.53,sl
BS75tr2,BTCUSDm,2021.07.03 07:31:40,-1,0.00,34155.81,0.08,-54.10,54.11,450.90,sl
BS75tr2,BTCUSDm,2021.07.05 18:00:40,-1,0.00,33974.60,0.10,-62.51,62.51,416.76,sl
BS75tr2,BTCUSDm,2021.07.09 05:18:20,-1,0.00,33316.38,0.13,-15.98,64.28,329.66,sl
BS75tr2,BTCUSDm,2021.07.12 19:09:40,-1,0.00,33363.18,0.21,-85.29,85.29,270.76,sl
BS75tr2,BTCUSDm,2021.07.12 23:52:00,-1,0.00,33218.12,0.15,-68.31,68.31,303.61,sl
BS75tr2,BTCUSDm,2021.07.13 15:46:40,-1,0.00,32768.81,0.11,-49.73,49.73,301.41,sl
BS75tr2,BTCUSDm,2021.07.14 04:16:00,-1,31819.11,31925.36,0.11,-11.69,54.84,332.38,dd_kill
BS75tr2,BTCUSDm,2021.07.14 04:16:00,-1,0.00,31925.36,0.11,-11.69,54.84,332.38,dd_kill
BS75tr2,BTCUSDm,2021.07.16 12:20:40,-1,0.00,31475.16,0.10,-39.86,39.86,265.73,sl
BS75tr2,BTCUSDm,2021.07.21 04:15:40,-1,0.00,30321.61,0.11,41.57,46.04,279.01,sl
BS75tr2,BTCUSDm,2021.07.26 01:03:40,1,0.00,38537.42,0.09,435.05,37.30,276.31,sl
BS75tr2,BTCUSDm,2021.07.26 01:07:40,1,0.00,38104.38,0.07,-40.40,40.40,384.81,sl
BS75tr2,BTCUSDm,2021.07.26 20:03:20,1,0.00,38420.36,0.03,1.77,26.16,581.28,sl
BS75tr2,BTCUSDm,2021.07.28 12:53:40,1,0.00,39691.77,0.02,-21.93,21.94,731.26,sl
BS75tr2,BTCUSDm,2021.08.01 19:16:40,1,0.00,40596.53,0.03,-4.18,24.46,543.46,sl
BS75tr2,BTCUSDm,2021.08.09 00:15:40,1,0.00,43053.17,0.05,111.82,46.84,624.47,sl
BS75tr2,BTCUSDm,2021.08.10 16:29:40,1,0.00,44773.04,0.04,-36.70,36.06,601.01,sl
BS75tr2,BTCUSDm,2021.08.14 09:58:40,1,0.00,46962.03,0.11,-80.39,75.08,455.00,sl
BS75tr2,BTCUSDm,2021.08.23 19:00:00,1,46594.85,49417.99,0.06,169.39,44.69,496.57,time_exit
BS75tr2,BTCUSDm,2021.08.23 19:00:00,1,0.00,49417.99,0.06,165.52,44.69,496.57,time_exit
BS75tr2,BTCUSDm,2021.08.29 02:39:40,1,0.00,49069.84,0.12,-66.00,66.00,366.65,sl
BS75tr2,BTCUSDm,2021.09.01 19:34:40,1,0.00,48106.81,0.08,-51.15,51.15,426.25,sl
BS75tr2,BTCUSDm,2021.09.03 00:36:20,1,0.00,48971.88,0.05,-40.51,39.70,529.38,sl
BS75tr2,BTCUSDm,2021.09.03 22:12:40,1,0.00,49796.58,0.03,-26.75,26.76,594.60,sl
BS75tr2,BTCUSDm,2021.09.07 08:27:40,1,0.00,51686.01,0.13,123.18,64.21,329.27,sl
BS75tr2,BTCUSDm,2021.09.11 16:36:40,-1,0.00,45886.80,0.04,-31.76,31.76,529.37,sl
BS75tr2,BTCUSDm,2021.09.13 13:33:20,-1,0.00,45283.42,0.04,-29.84,29.84,497.26,sl
BS75tr2,BTCUSDm,2021.09.13 20:58:40,-1,0.00,45152.36,0.05,-63.41,63.41,845.48,sl
BS75tr2,BTCUSDm,2021.09.16 20:51:40,1,0.00,47071.51,0.10,-58.63,60.30,402.00,sl
BS75tr2,BTCUSDm,2021.09.18 20:04:40,1,0.00,48034.64,0.06,-39.96,39.96,443.99,sl
BS75tr2,BTCUSDm,2021.09.21 07:43:40,-1,0.00,43135.84,0.01,-15.32,15.32,1021.18,sl
BS75tr2,BTCUSDm,2021.09.24 14:29:00,-1,0.00,42515.01,0.02,-21.39,21.39,712.95,sl
BS75tr2,BTCUSDm,2021.09.28 20:16:40,-1,0.00,41987.87,0.06,-46.08,46.09,512.08,sl
BS75tr2,BTCUSDm,2021.09.29 00:38:40,-1,0.00,41713.86,0.07,-50.59,50.59,481.83,sl
BS75tr2,BTCUSDm,2021.10.03 18:15:40,1,0.00,48493.06,0.16,-72.34,72.34,301.43,sl
BS75tr2,BTCUSDm,2021.10.07 14:37:40,1,0.00,53458.05,0.04,162.32,35.39,589.87,sl
BS75tr2,BTCUSDm,2021.10.08 12:14:40,1,0.00,54951.59,0.03,-25.13,25.13,558.50,sl
BS75tr2,BTCUSDm,2021.10.12 17:09:20,1,0.00,55576.71,0.03,-28.53,28.05,623.35,sl
BS75tr2,BTCUSDm,2021.10.14 09:26:40,1,0.00,57170.24,0.02,-23.30,23.30,776.63,sl
BS75tr2,BTCUSDm,2021.10.16 17:29:40,1,0.00,60123.34,0.03,29.18,32.27,717.14,sl
BS75tr2,BTCUSDm,2021.10.18 08:37:40,1,0.00,61511.40,0.04,-38.58,38.58,643.00,sl
BS75tr2,BTCUSDm,2021.10.21 01:57:40,1,0.00,64676.77,0.06,74.53,57.83,642.50,sl
BS75tr2,BTCUSDm,2021.10.26 21:44:40,1,0.00,61369.07,0.04,-17.65,39.25,654.18,sl
BS75tr2,BTCUSDm,2021.10.30 04:41:40,1,0.00,61566.54,0.04,-43.16,41.23,687.13,sl
BS75tr2,BTCUSDm,2021.11.03 12:51:40,1,0.00,62247.26,0.06,-56.68,55.71,619.01,sl
BS75tr2,BTCUSDm,2021.11.09 14:58:40,1,0.00,67204.91,0.13,610.56,70.82,363.16,sl
BS75tr2,BTCUSDm,2021.11.15 14:50:40,1,0.00,64764.43,0.08,-63.79,63.78,531.50,sl
BS75tr2,BTCUSDm,2021.11.19 14:58:20,-1,0.00,58168.12,0.05,-2.52,53.23,709.72,sl
BS75tr2,BTCUSDm,2021.11.23 10:23:40,-1,0.00,57587.96,0.05,-60.28,60.28,803.71,sl
BS75tr2,BTCUSDm,2021.11.28 21:28:40,-1,0.00,55844.88,0.03,-21.09,29.32,651.49,sl
BS75tr2,BTCUSDm,2021.12.04 05:28:40,-1,0.00,44603.27,0.05,515.15,45.19,602.55,sl
BS75tr2,BTCUSDm,2021.12.04 05:31:40,-1,0.00,46222.92,0.02,-32.54,32.54,1084.72,sl
BS75tr2,BTCUSDm,2021.12.06 21:49:40,-1,0.00,50094.71,0.01,-24.72,24.72,1648.00,sl
BS75tr2,BTCUSDm,2021.12.10 13:30:40,-1,0.00,49428.88,0.06,-57.89,57.90,643.28,sl
BS75tr2,BTCUSDm,2021.12.11 00:29:40,-1,0.00,48235.58,0.05,-56.00,56.00,746.71,sl
BS75tr2,BTCUSDm,2021.12.14 11:53:40,-1,0.00,47741.43,0.06,13.24,48.79,542.11,sl
BS75tr2,BTCUSDm,2021.12.17 15:50:40,-1,0.00,46570.54,0.10,-66.38,66.38,442.56,sl
BS75tr2,BTCUSDm,2021.12.20 19:20:20,-1,0.00,46621.34,0.07,-57.95,57.95,551.92,sl
BS75tr2,BTCUSDm,2021.12.26 21:35:40,-1,0.00,50573.35,0.14,-79.69,79.69,379.47,sl
BS75tr2,BTCUSDm,2021.12.30 18:55:40,-1,0.00,47900.42,0.05,56.40,39.97,532.89,sl
BS75tr2,BTCUSDm,2021.12.31 21:38:20,-1,0.00,46512.22,0.03,-25.86,25.86,574.69,sl
BS75tr2,BTCUSDm,2022.01.04 13:52:40,-1,0.00,46979.01,0.14,-72.49,73.68,350.84,sl
BS75tr2,BTCUSDm,2022.01.09 19:25:40,-1,0.00,42486.96,0.05,106.97,41.85,558.03,sl
BS75tr2,BTCUSDm,2022.01.14 14:38:40,-1,0.00,42525.29,0.11,-51.18,51.18,310.16,sl
BS75tr2,BTCUSDm,2022.01.18 21:29:40,-1,0.00,42330.52,0.23,-22.32,98.56,285.67,sl
BS75tr2,BTCUSDm,2022.01.19 11:05:40,-1,0.00,41767.29,0.07,-36.68,36.68,349.38,sl
BS75tr2,BTCUSDm,2022.01.22 13:16:40,-1,0.00,35928.17,0.05,235.28,37.13,495.10,sl
BS75tr2,BTCUSDm,2022.01.24 11:16:40,-1,0.00,34078.20,0.04,-32.68,32.68,544.71,sl
BS75tr2,BTCUSDm,2022.01.31 10:51:20,-1,0.00,37343.54,0.21,-104.95,104.95,333.18,sl
BS75tr2,BTCUSDm,2022.02.03 23:58:40,-1,0.00,37330.74,0.18,17.73,79.95,296.10,sl
BS75tr2,BTCUSDm,2022.02.08 12:34:40,1,0.00,43225.99,0.03,48.69,27.51,611.33,sl
BS75tr2,BTCUSDm,2022.02.17 09:19:40,1,0.00,43217.19,0.11,-35.57,71.22,431.64,sl
BS75tr2,BTCUSDm,2022.02.20 23:00:40,-1,0.00,38985.37,0.20,75.99,76.84,256.14,sl
BS75tr2,BTCUSDm,2022.02.21 14:19:40,-1,0.00,38353.42,0.04,-29.28,29.28,487.96,sl
BS75tr2,BTCUSDm,2022.02.22 14:53:40,-1,0.00,38119.54,0.03,-31.34,31.33,696.32,sl
BS75tr2,BTCUSDm,2022.02.24 16:02:40,-1,0.00,36150.79,0.05,-9.25,38.15,508.72,sl
BS75tr2,BTCUSDm,2022.02.28 01:31:40,-1,0.00,38387.20,0.10,-78.86,78.86,525.72,sl
BS75tr2,BTCUSDm,2022.03.01 14:33:40,1,0.00,44009.89,0.05,-35.19,35.18,469.10,sl
BS75tr2,BTCUSDm,2022.03.06 13:14:20,-1,0.00,38717.57,0.19,-93.42,93.42,327.80,sl
BS75tr2,BTCUSDm,2022.03.07 12:03:40,-1,0.00,38461.90,0.09,-62.62,62.62,463.85,sl
BS75tr2,BTCUSDm,2022.03.07 21:16:40,-1,0.00,38042.30,0.09,-67.08,67.08,496.87,sl
BS75tr2,BTCUSDm,2022.03.11 07:01:40,-1,0.00,39023.09,0.05,-39.40,39.41,525.43,sl
BS75tr2,BTCUSDm,2022.03.14 01:03:20,-1,0.00,38215.28,0.18,-89.05,89.06,329.83,sl
BS75tr2,BTCUSDm,2022.03.20 15:30:40,1,0.00,41259.74,0.08,-39.52,38.03,316.91,sl
BS75tr2,BTCUSDm,2022.03.22 06:52:40,1,0.00,41984.95,0.16,-45.29,86.20,359.16,sl
BS75tr2,BTCUSDm,2022.03.28 15:00:00,1,43635.97,47599.83,0.08,317.11,42.14,351.19,time_exit
BS75tr2,BTCUSDm,2022.03.28 15:00:00,1,0.00,47599.83,0.08,311.96,42.14,351.19,time_exit
BS75tr2,BTCUSDm,2022.03.28 21:38:40,1,0.00,47527.56,0.10,-49.26,49.26,328.42,sl
BS75tr2,BTCUSDm,2022.04.13 14:12:20,-1,0.00,40696.45,0.05,36.94,29.71,396.15,sl
BS75tr2,BTCUSDm,2022.04.18 13:31:40,-1,0.00,39561.95,0.25,26.19,97.20,259.20,sl
BS75tr2,BTCUSDm,2022.04.25 18:46:40,-1,0.00,39780.05,0.05,41.03,31.67,422.24,sl
BS75tr2,BTCUSDm,2022.05.02 04:51:40,-1,0.00,38898.83,0.05,-19.96,28.82,384.24,sl
BS75tr2,BTCUSDm,2022.05.09 16:00:00,-1,36890.94,32349.79,0.11,499.53,58.80,356.34,time_exit
BS75tr2,BTCUSDm,2022.05.09 16:00:00,-1,0.00,32349.79,0.11,499.52,58.80,356.34,time_exit
BS75tr2,BTCUSDm,2022.05.10 05:34:40,-1,0.00,31589.97,0.05,34.08,36.91,492.10,sl
BS75tr2,BTCUSDm,2022.05.11 13:44:40,-1,0.00,30534.60,0.03,-37.29,37.29,828.57,sl
BS75tr2,BTCUSDm,2022.05.12 00:43:40,-1,0.00,30118.36,0.02,-33.73,33.73,1124.38,sl
BS75tr2,BTCUSDm,2022.05.12 14:53:40,-1,0.00,29106.75,0.02,-28.30,28.30,943.26,sl
BS75tr2,BTCUSDm,2022.05.18 19:04:40,-1,0.00,29388.78,0.24,-109.09,109.09,303.02,sl
BS75tr2,BTCUSDm,2022.05.19 02:45:40,-1,0.00,29195.89,0.19,-103.21,103.21,362.14,sl
BS75tr2,BTCUSDm,2022.05.24 15:47:40,-1,0.00,29520.07,0.13,-62.79,62.79,322.01,sl
BS75tr2,BTCUSDm,2022.06.02 22:07:40,-1,0.00,30439.85,0.17,-9.36,73.72,289.08,sl
BS75tr2,BTCUSDm,2022.06.10 03:01:40,-1,0.00,30109.80,0.09,-34.26,34.27,253.82,sl
BS75tr2,BTCUSDm,2022.06.12 14:52:40,-1,0.00,27835.92,0.08,122.66,30.50,254.15,sl
BS75tr2,BTCUSDm,2022.06.13 16:11:40,-1,0.00,23983.86,0.11,282.58,61.38,372.01,sl
BS75tr2,BTCUSDm,2022.06.14 05:22:40,-1,0.00,23133.03,0.04,-23.34,39.24,654.02,sl
BS75tr2,BTCUSDm,2022.06.15 11:29:40,-1,0.00,20970.21,0.04,-30.31,30.30,505.08,sl
BS75tr2,BTCUSDm,2022.06.18 21:25:40,-1,0.00,18523.94,0.19,156.87,74.34,260.84,sl
BS75tr2,BTCUSDm,2022.06.18 22:26:40,-1,0.00,19106.44,0.14,-71.58,71.58,340.87,sl
BS75tr2,BTCUSDm,2022.06.28 08:45:40,-1,0.00,20960.20,0.46,-112.31,112.31,162.77,sl
BS75tr2,BTCUSDm,2022.06.30 23:49:40,-1,0.00,19386.83,0.32,300.24,99.61,207.53,sl
BS75tr2,BTCUSDm,2022.07.13 07:41:40,-1,0.00,19819.03,0.33,409.47,78.29,158.17,sl
BS75tr2,BTCUSDm,2022.07.13 14:43:40,-1,0.00,19476.23,0.16,-53.71,53.71,223.79,sl
BS75tr2,BTCUSDm,2022.07.20 20:15:00,1,0.00,23062.12,0.14,-8.97,70.07,333.65,sl
BS75tr2,BTCUSDm,2022.07.27 16:16:40,-1,0.00,21608.79,0.31,-94.28,114.44,246.11,sl
BS75tr2,BTCUSDm,2022.07.28 12:30:40,1,0.00,22811.47,0.10,-47.99,47.99,319.93,sl
BS75tr2,BTCUSDm,2022.07.31 18:32:40,1,0.00,23412.77,0.11,-45.80,55.68,337.44,sl
BS75tr2,BTCUSDm,2022.08.08 21:17:40,1,0.00,23786.38,0.54,181.05,100.54,124.12,sl
BS75tr2,BTCUSDm,2022.08.11 22:54:40,1,0.00,23986.45,0.09,-40.77,40.76,301.96,sl
BS75tr2,BTCUSDm,2022.08.20 04:57:40,-1,0.00,21236.27,0.10,-40.66,40.66,271.06,sl
BS75tr2,BTCUSDm,2022.08.26 12:30:40,-1,0.00,21344.26,0.50,-82.86,82.86,110.48,sl
BS75tr2,BTCUSDm,2022.08.29 14:16:40,-1,0.00,20288.06,0.13,60.83,41.98,215.27,sl
BS75tr2,BTCUSDm,2022.09.03 23:55:40,-1,0.00,19850.12,0.72,-102.87,102.87,95.25,sl
BS75tr2,BTCUSDm,2022.09.04 08:38:40,-1,0.00,19743.79,1.08,-121.36,121.36,74.91,sl
BS75tr2,BTCUSDm,2022.09.07 20:22:40,-1,0.00,19220.05,0.24,-28.52,65.61,182.24,sl
BS75tr2,BTCUSDm,2022.09.11 02:34:40,1,0.00,21507.41,0.16,-43.49,43.50,181.25,sl
BS75tr2,BTCUSDm,2022.09.12 01:03:40,1,0.00,21593.23,0.23,-56.73,56.73,164.43,sl
BS75tr2,BTCUSDm,2022.09.12 02:49:40,1,0.00,21725.82,0.12,-39.29,39.29,218.29,sl
BS75tr2,BTCUSDm,2022.09.14 21:35:40,-1,0.00,20039.99,0.19,-51.86,51.86,181.96,sl
BS75tr2,BTCUSDm,2022.09.16 20:03:40,-1,0.00,19671.67,0.31,-71.00,71.00,152.68,sl
BS75tr2,BTCUSDm,2022.09.19 13:36:40,-1,0.00,18884.16,0.28,161.76,68.05,162.02,sl
BS75tr2,BTCUSDm,2022.09.22 07:49:40,-1,0.00,18956.17,0.07,-35.88,35.88,341.76,sl
BS75tr2,BTCUSDm,2022.09.26 00:39:40,-1,0.00,18930.16,0.60,-113.12,113.12,125.68,sl
BS75tr2,BTCUSDm,2022.09.28 10:38:40,-1,0.00,19053.36,0.18,-76.89,76.89,284.78,sl
BS75tr2,BTCUSDm,2022.10.02 11:26:40,-1,0.00,19208.59,0.89,-108.69,108.69,81.42,sl
BS75tr2,BTCUSDm,2022.10.08 23:07:40,-1,0.00,19424.57,1.05,-105.13,105.12,66.75,sl
BS75tr2,BTCUSDm,2022.10.10 11:19:20,-1,0.00,19377.19,0.53,-77.49,77.49,97.47,sl
BS75tr2,BTCUSDm,2022.10.11 03:25:00,-1,19030.70,19097.06,0.31,-20.57,60.38,129.85,dd_kill
BS75tr2,BTCUSDm,2022.10.11 03:25:00,-1,0.00,19097.06,0.31,-20.57,60.38,129.85,dd_kill
BS75tr2,BTCUSDm,2022.10.13 11:41:20,-1,0.00,18816.85,0.61,-80.49,80.49,87.97,sl
BS75tr2,BTCUSDm,2022.10.13 15:14:40,-1,0.00,18593.53,0.23,-52.04,52.05,150.86,sl
BS75tr2,BTCUSDm,2022.10.20 04:21:40,-1,0.00,19140.47,0.56,-95.68,95.68,113.91,sl
BS75tr2,BTCUSDm,2022.10.21 13:09:40,-1,0.00,19008.71,0.28,-35.80,35.80,85.24,sl
BS75tr2,BTCUSDm,2022.10.26 13:28:40,1,0.00,20432.02,0.12,-30.71,30.71,170.60,sl
BS75tr2,BTCUSDm,2022.10.27 09:43:20,1,0.00,20560.42,0.11,-32.41,30.65,185.75,sl
BS75tr2,BTCUSDm,2022.10.29 10:55:40,1,0.00,20772.13,0.19,-30.34,30.33,106.43,sl
BS75tr2,BTCUSDm,2022.11.04 15:44:40,1,0.00,20999.20,0.21,-48.32,48.32,153.40,sl
BS75tr2,BTCUSDm,2022.11.06 22:01:20,1,0.00,21096.35,0.08,-27.73,27.73,231.09,sl
BS75tr2,BTCUSDm,2022.11.10 13:30:40,-1,0.00,16951.64,0.05,7.36,28.27,376.95,sl
BS75tr2,BTCUSDm,2022.11.14 06:42:40,-1,0.00,16284.18,0.25,20.99,49.18,131.13,sl
BS75tr2,BTCUSDm,2022.11.14 06:43:40,-1,0.00,16480.67,0.24,-64.11,64.11,178.09,sl
BS75tr2,BTCUSDm,2022.11.21 04:06:40,-1,0.00,16157.81,0.84,297.39,87.42,69.38,sl
BS75tr2,BTCUSDm,2022.11.22 00:22:40,-1,0.00,15922.74,0.29,-62.58,62.58,143.87,sl
BS75tr2,BTCUSDm,2022.11.28 08:30:40,-1,0.00,16251.01,0.87,-93.55,93.55,71.69,sl
BS75tr2,BTCUSDm,2022.12.07 13:16:40,-1,0.00,16880.13,0.45,-48.24,48.24,71.46,sl
BS75tr2,BTCUSDm,2022.12.12 14:19:40,-1,0.00,17030.56,1.00,-80.40,80.40,53.60,sl
BS75tr2,BTCUSDm,2022.12.14 18:58:40,1,0.00,18105.94,0.50,18.95,51.02,68.02,sl
BS75tr2,BTCUSDm,2022.12.14 19:00:40,1,0.00,18088.95,0.30,-43.53,43.53,96.73,sl
BS75tr2,BTCUSDm,2022.12.20 02:34:40,-1,0.00,16611.84,0.23,139.95,28.50,82.60,sl
BS75tr2,BTCUSDm,2022.12.22 20:21:40,-1,0.00,16737.06,1.33,-91.50,91.51,45.87,sl
BS75tr2,BTCUSDm,2022.12.27 00:38:40,1,0.00,16886.76,1.71,-89.02,89.02,34.70,sl
BS75tr2,BTCUSDm,2022.12.29 09:24:20,-1,0.00,16618.65,0.51,-51.36,51.36,67.14,sl
BS75tr2,BTCUSDm,2022.12.30 15:17:40,-1,0.00,16495.88,0.33,-28.24,28.24,57.06,sl
BS75tr2,BTCUSDm,2023.01.09 20:31:40,1,0.00,17216.01,0.58,50.34,41.63,47.85,sl
BS75tr2,BTCUSDm,2023.01.11 15:35:40,1,0.00,17348.45,0.60,-62.34,52.69,58.55,sl
BS75tr2,BTCUSDm,2023.01.12 05:59:40,1,0.00,18066.24,0.35,175.25,31.77,60.51,sl
BS75tr2,BTCUSDm,2023.01.14 09:17:40,1,0.00,20600.91,0.11,187.13,28.87,174.97,sl
BS75tr2,BTCUSDm,2023.01.21 10:27:00,1,0.00,22869.93,0.53,795.43,38.41,213.37,sl
BS75tr2,BTCUSDm,2023.01.22 20:06:40,1,0.00,22533.12,0.12,-32.91,38.41,213.37,sl
BS75tr2,BTCUSDm,2023.01.25 22:10:40,1,0.00,23309.48,0.15,-44.42,44.42,197.41,sl
BS75tr2,BTCUSDm,2023.01.30 09:03:40,1,0.00,23468.23,0.42,-93.40,93.40,148.26,sl
BS75tr2,BTCUSDm,2023.02.02 06:25:20,1,0.00,23655.99,0.29,72.19,65.95,151.61,sl
BS75tr2,BTCUSDm,2023.02.07 18:09:40,1,0.00,23122.28,0.68,-107.47,107.48,105.37,sl
BS75tr2,BTCUSDm,2023.02.12 21:28:40,1,0.00,21888.07,0.81,-95.53,95.53,78.63,sl
BS75tr2,BTCUSDm,2023.02.14 15:36:40,1,0.00,22051.63,0.22,-45.07,45.08,136.59,sl
BS75tr2,BTCUSDm,2023.02.16 07:05:40,1,0.00,24468.12,0.63,1257.54,88.44,93.59,sl
BS75tr2,BTCUSDm,2023.02.16 16:07:40,1,0.00,24802.15,0.22,-57.31,57.31,173.66,sl
BS75tr2,BTCUSDm,2023.02.26 22:31:40,1,0.00,23328.91,0.79,-134.69,134.70,113.67,sl
BS75tr2,BTCUSDm,2023.02.27 15:43:40,1,0.00,23536.59,0.74,-134.77,134.77,121.42,sl
BS75tr2,BTCUSDm,2023.02.27 16:13:40,1,0.00,23359.15,0.70,-130.45,130.45,124.24,sl
BS75tr2,BTCUSDm,2023.03.10 13:30:40,-1,0.00,20113.62,0.49,823.20,110.08,149.77,sl
BS75tr2,BTCUSDm,2023.03.14 18:02:40,1,0.00,25468.48,0.09,-45.75,45.74,338.83,sl
BS75tr2,BTCUSDm,2023.03.18 16:31:40,1,0.00,26684.12,0.15,134.85,66.30,294.65,sl
BS75tr2,BTCUSDm,2023.03.20 02:05:40,1,0.00,27620.59,0.43,-149.85,149.85,232.33,sl
BS75tr2,BTCUSDm,2023.03.22 17:33:40,1,0.00,28348.68,0.52,-128.76,128.75,165.07,sl
BS75tr2,BTCUSDm,2023.03.30 03:10:40,1,0.00,28311.54,0.18,43.90,65.14,241.26,sl
BS75tr2,BTCUSDm,2023.03.30 17:30:40,1,0.00,27973.68,0.24,-89.10,89.10,247.49,sl
BS75tr2,BTCUSDm,2023.04.05 12:34:40,1,0.00,28379.07,0.37,-113.57,113.58,204.65,sl
BS75tr2,BTCUSDm,2023.04.09 23:44:40,1,0.00,28290.09,0.80,-139.67,139.66,116.38,sl
BS75tr2,BTCUSDm,2023.04.11 05:58:40,1,0.00,29820.93,0.41,310.03,93.25,151.62,sl
BS75tr2,BTCUSDm,2023.04.14 15:04:40,1,0.00,30493.09,0.17,-47.91,47.92,187.92,sl
