window,sample_type,row_id,timestamp,mql_status,py_ema48,mql_ema48,diff_ema48,py_residual,mql_residual,diff_residual,py_sigma48,mql_sigma48,diff_sigma48,py_atr14,mql_atr14,diff_atr14,py_atr_p20,mql_atr_p20,diff_atr_p20,py_atr_p80,mql_atr_p80,diff_atr_p80,py_z_score,mql_z_score,diff_z_score,py_xau_return,mql_xau_return,diff_xau_return,py_xau_bar_time,mql_xau_bar_time,py_xau_open,mql_xau_open,py_xau_close,mql_xau_close,py_atr_sma14_diagnostic,mql_atr14_minus_sma14,py_v1_candidate,mql_v1_candidate,py_v3_candidate,mql_v3_candidate,py_direction,mql_direction,py_atr_regime_pass,mql_atr_regime_pass,py_xau_filter_pass,mql_xau_filter_pass,row_status
SUMMER,control,SUMMER_K_06,2023.07.18 14:30:00,PASS,138.474537731,138.474537731,2.86490831058e-11,0.140462269271,0.1404622693,2.86469181709e-11,0.217490284004,0.217490284,4.18381995715e-12,0.296421659403,0.3252142857,0.0287926262966,0.129533189307,0.1026428571,0.0268903322072,0.199545800662,0.2165714286,0.0170256279383,0.645832387017,0.645832387,1.66587854622e-11,0.000677815204258,0.0006778152,4.25813648664e-12,2023.07.18 14:30:00,2023.07.18 14:30:00,1981.366,1981.3660000000,1982.709,1982.7090000000,0.325214285714,1.42895695276e-11,0,0,0,0,short,short,0,0,1,1,FAIL:atr14_mismatch;atr_p20_mismatch;atr_p80_mismatch
SUMMER,candidate,SUMMER_C_12,2023.07.19 06:00:00,PASS,138.918443416,138.918443416,1.61435309565e-11,0.476556583816,0.4765565838,1.61478608263e-11,0.30050305301,0.300503053,1.04602992934e-11,0.166925142871,0.1596428571,0.00728228577143,0.136511959411,0.1158571429,0.0206548165106,0.204414045383,0.2212857143,0.0168716689166,1.5858627027,1.5858627027,2.07034389632e-12,-0.00128860311681,-0.0012886031,1.6812003829e-11,2023.07.19 06:00:00,2023.07.19 06:00:00,1978.111,1978.1110000000,1975.562,1975.5620000000,0.159642857143,4.2856079796e-11,1,1,0,0,short,short,1,1,0,0,FAIL:atr14_mismatch;atr_p20_mismatch;atr_p80_mismatch
SUMMER,candidate,SUMMER_C_13,2023.07.20 12:30:00,PASS,139.463289615,139.463289615,4.08988398704e-11,0.366710384641,0.3667103846,4.0924763578e-11,0.206538651097,0.2065386511,3.27687876833e-12,0.185440313002,0.2062857143,0.0208454012981,0.149098997275,0.1269285714,0.0221704258746,0.205835152226,0.2217857143,0.0159505620743,1.77550488828,1.7755048883,2.03124184139e-11,-0.00215042566195,-0.0021504257,3.80516590459e-11,2023.07.20 12:30:00,2023.07.20 12:30:00,1978.213,1978.2130000000,1973.959,1973.9590000000,0.206285714286,1.42894029942e-11,1,1,0,0,short,short,1,1,0,0,FAIL:atr14_mismatch;atr_p20_mismatch;atr_p80_mismatch
SUMMER,control,SUMMER_K_07,2023.07.20 23:00:00,PASS,139.840433751,139.840433751,3.93072241422e-11,0.133566249339,0.1335662493,3.93101662333e-11,0.296566956267,0.2965669563,3.30327432074e-11,0.133006577066,0.1052857143,0.0277208627661,0.150082766802,0.1267857143,0.0232970525016,0.206467448909,0.2215,0.0150325510914,0.450374684424,0.4503746844,2.39614439401e-11,0.000529789763792,0.0005297898,3.62080786361e-11,2023.07.20 23:00:00,2023.07.20 23:00:00,1970.593,1970.5930000000,1971.637,1971.6370000000,0.105285714286,1.42864609032e-11,0,0,0,0,short,short,0,0,1,1,FAIL:atr14_mismatch;atr_p20_mismatch;atr_p80_mismatch
SUMMER,candidate,SUMMER_C_14,2023.07.21 11:30:00,PASS,140.538985865,140.538985865,4.44799752586e-11,1.23101413494,1.2310141349,4.45019576745e-11,0.469391427834,0.4693914278,3.42882389148e-11,0.237518092548,0.2958571429,0.0583390503522,0.148970380499,0.1271428571,0.0218275233991,0.205797559661,0.2205,0.0147024403387,2.62257481059,2.6225748106,1.12279074926e-11,0.00137643794975,0.0013764379,4.97493983943e-11,2023.07.21 11:30:00,2023.07.21 11:30:00,1963.038,1963.0380000000,1965.74,1965.7400000000,0.295857142857,4.28614921333e-11,1,1,1,1,short,short,0,0,1,1,FAIL:atr14_mismatch;atr_p20_mismatch;atr_p80_mismatch
SUMMER,control,SUMMER_K_08,2023.07.24 19:00:00,PASS,141.320530215,141.320530215,1.18518528325e-11,0.156469785288,0.1564697853,1.18477450073e-11,0.274585589681,0.2745855897,1.94347316018e-11,0.171603990859,0.1948571429,0.023253152041,0.149884476294,0.1310714286,0.0188130476936,0.207046167136,0.2215,0.0144538328641,0.569839755503,0.5698397555,2.75179878884e-12,-0.000715124630161,-0.0007151246,3.01607683056e-11,2023.07.24 19:00:00,2023.07.24 19:00:00,1954.904,1954.9040000000,1953.506,1953.5060000000,0.194857142857,4.28585500423e-11,0,0,0,0,short,short,1,1,0,0,FAIL:atr14_mismatch;atr_p20_mismatch;atr_p80_mismatch
SUMMER,candidate,SUMMER_C_15,2023.07.25 18:30:00,PASS,141.279158854,141.279158854,7.44648787077e-12,-0.249158853693,-0.2491588537,7.43669015257e-12,0.149890277201,0.1498902772,8.15431056012e-13,0.164900307488,0.1933571429,0.0284568354118,0.147523448744,0.1273571429,0.0201663058443,0.206522818105,0.2215,0.0149771818948,-1.66227495436,-1.6622749544,4.28681534714e-11,3.1577408707e-05,3.15774e-05,8.7069620177e-12,2023.07.25 18:30:00,2023.07.25 18:30:00,1963.429,1963.4290000000,1963.491,1963.4910000000,0.193357142857,4.28636848238e-11,1,1,0,0,long,long,1,1,0,0,FAIL:atr14_mismatch;atr_p20_mismatch;atr_p80_mismatch
SUMMER,candidate,SUMMER_C_16,2023.07.26 13:00:00,PASS,140.781853659,140.781853659,4.76632067148e-11,-0.444853658752,-0.4448536588,4.76493844381e-11,0.196956361024,0.196956361,2.44240183633e-11,0.147545228308,0.1567857143,0.00924048599177,0.145291592473,0.1255,0.0197915924734,0.205740785906,0.2205,0.0147592140935,-2.25864072853,-2.2586407285,2.76028089274e-11,-0.00226138921297,-0.0022613892,1.29706991675e-11,2023.07.26 13:00:00,2023.07.26 13:00:00,1972.239,1972.2390000000,1967.779,1967.7790000000,0.156785714286,1.42841571904e-11,1,1,1,1,long,long,1,1,1,1,FAIL:atr14_mismatch;atr_p20_mismatch;atr_p80_mismatch
SUMMER,control,SUMMER_K_09,2023.07.26 23:30:00,PASS,140.529356238,140.529356237,2.61195509665e-11,-0.163356237526,-0.1633562375,2.61021759762e-11,0.201168786038,0.201168786,3.8054726037e-11,0.177837951884,0.2067857143,0.028947762416,0.145291592473,0.1255,0.0197915924734,0.206522818105,0.2215,0.0149771818948,-0.812035707643,-0.8120357076,4.30355751035e-11,-0.000288455006595,-0.000288455,6.59535615141e-12,2023.07.26 23:30:00,2023.07.26 23:30:00,1972.578,1972.5780000000,1972.009,1972.0090000000,0.206785714286,1.42849898577e-11,0,0,0,0,long,long,1,1,1,1,FAIL:atr14_mismatch;atr_p20_mismatch;atr_p80_mismatch
SUMMER,candidate,SUMMER_C_17,2023.07.27 13:30:00,PASS,140.274325182,140.274325182,3.86251031159e-11,0.480674817561,0.4806748176,3.86209397796e-11,0.252605947644,0.2526059476,4.36642388912e-11,0.208935924599,0.2166428571,0.00770693250135,0.145291592473,0.1260714286,0.0192201638734,0.205018923023,0.2190714286,0.0140525055769,1.90286421221,1.9028642122,5.47695222508e-12,-0.00568488210847,-0.0056848821,8.46662670528e-12,2023.07.27 13:30:00,2023.07.27 13:30:00,1956.417,1956.4170000000,1945.295,1945.2950000000,0.216642857143,4.28501123473e-11,1,1,0,0,short,short,0,1,0,0,FAIL:atr14_mismatch;atr_p20_mismatch;atr_p80_mismatch;atr_regime_pass_mismatch
SUMMER,candidate,SUMMER_C_18,2023.07.28 13:30:00,PASS,139.63417268,139.63417268,2.29931629292e-11,0.909827319723,0.9098273197,2.30071517393e-11,0.582008588522,0.5820085885,2.15268913806e-11,0.488945615996,0.4197142857,0.0692313302958,0.14554668432,0.1273571429,0.0181895414195,0.215583219351,0.2307142857,0.0151310663488,1.56325411285,1.5632541129,4.53490578423e-11,0.000494648385308,0.0004946484,1.46918948361e-11,2023.07.28 13:30:00,2023.07.28 13:30:00,1954.924,1954.9240000000,1955.891,1955.8910000000,0.419714285714,1.42880707266e-11,1,1,0,0,short,short,0,0,1,1,FAIL:atr14_mismatch;atr_p20_mismatch;atr_p80_mismatch
SUMMER,candidate,SUMMER_C_19,2023.07.31 10:00:00,PASS,141.2552971,141.2552971,2.0207835405e-11,1.08670290032,1.0867029003,2.02333705346e-11,0.44156194723,0.4415619472,2.95902191638e-11,0.219320099363,0.2129285714,0.00639152796319,0.14554668432,0.1284285714,0.0171181129195,0.235925939391,0.2312142857,0.00471165369098,2.46104291173,2.4610429117,3.26134674822e-11,0.000181417066593,0.0001814171,3.34065299837e-11,2023.07.31 10:00:00,2023.07.31 10:00:00,1956.817,1956.8170000000,1957.172,1957.1720000000,0.212928571429,2.85771406539e-11,1,1,1,1,short,short,1,1,1,1,FAIL:atr14_mismatch;atr_p20_mismatch;atr_p80_mismatch
SUMMER,candidate,SUMMER_C_20,2023.07.31 23:00:00,PASS,141.895749851,141.895749851,4.70663508167e-11,0.473250149047,0.473250149,4.70610772574e-11,0.307580765268,0.3075807653,3.21279114424e-11,0.135185142876,0.0897142857,0.0454708571763,0.146614384395,0.1332857143,0.0133286700955,0.235925939391,0.2312142857,0.00471165369098,1.53862075424,1.5386207542,4.28976854039e-11,-0.000296101533317,-0.0002961015,3.33174943255e-11,2023.07.31 23:00:00,2023.07.31 23:00:00,1965.542,1965.5420000000,1964.96,1964.9600000000,0.0897142857143,1.42877654152e-11,1,1,0,0,short,short,0,0,0,0,FAIL:atr14_mismatch;atr_p20_mismatch;atr_p80_mismatch
SUMMER,control,SUMMER_K_10,2023.07.31 23:30:00,PASS,141.913188633,141.913188633,4.66684468847e-11,0.409811367453,0.4098113675,4.66705563085e-11,0.3084712435,0.3084712435,1.46604950402e-13,0.133243346957,0.0905714286,0.0426719183566,0.146598533283,0.1322857143,0.0143128189828,0.235925939391,0.2307142857,0.00521165369098,1.32852373143,1.3285237314,2.89062107584e-11,-0.000535380127524,-0.0005353801,2.75244096178e-11,2023.07.31 23:30:00,2023.07.31 23:30:00,1964.959,1964.9590000000,1963.907,1963.9070000000,0.0905714285714,2.85713813719e-11,0,0,0,0,short,short,0,0,0,0,FAIL:atr14_mismatch;atr_p20_mismatch;atr_p80_mismatch
