run_tag,symbol,utc_day,server_time,utc_time,server_utc_offset,reason,range_hi,range_lo,range_count,expected_range_count,atr,range_atr_mult,raw_lot,final_lot,risk_budget,actual_risk,ocp_err
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.03.13,2023.03.13 10:00:00,2023.03.13 10:00:00,0,risk_reject,134.970,133.690,6,6,0.330,3.8771,0.0000,0.00,1.85,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.03.13,2023.03.13 10:30:00,2023.03.13 10:30:00,0,risk_reject,134.970,133.690,6,6,0.347,3.6910,0.0000,0.00,1.85,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.03.13,2023.03.13 11:00:00,2023.03.13 11:00:00,0,risk_reject,134.970,133.690,6,6,0.349,3.6654,0.0000,0.00,1.85,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.03.13,2023.03.13 11:30:00,2023.03.13 11:30:00,0,risk_reject,134.970,133.690,6,6,0.359,3.5648,0.0000,0.00,1.85,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.03.14,2023.03.14 09:00:00,2023.03.14 09:00:00,0,risk_reject,133.956,133.024,6,6,0.256,3.6406,0.0000,0.00,1.85,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.03.14,2023.03.14 09:30:00,2023.03.14 09:30:00,0,risk_reject,133.956,133.024,6,6,0.261,3.5709,0.0000,0.00,1.85,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.03.14,2023.03.14 10:00:00,2023.03.14 10:00:00,0,risk_reject,133.956,133.024,6,6,0.265,3.5217,0.0000,0.00,1.85,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.03.14,2023.03.14 10:30:00,2023.03.14 10:30:00,0,risk_reject,133.956,133.024,6,6,0.269,3.4684,0.0000,0.00,1.85,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.03.14,2023.03.14 11:00:00,2023.03.14 11:00:00,0,risk_reject,133.956,133.024,6,6,0.277,3.3681,0.0000,0.00,1.85,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.03.14,2023.03.14 11:30:00,2023.03.14 11:30:00,0,risk_reject,133.956,133.024,6,6,0.270,3.4546,0.0000,0.00,1.85,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.03.20,2023.03.20 07:00:00,2023.03.20 07:00:00,0,risk_reject,132.644,132.032,6,6,0.242,2.5319,0.0000,0.00,1.86,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.03.20,2023.03.20 07:30:00,2023.03.20 07:30:00,0,risk_reject,132.644,132.032,6,6,0.258,2.3734,0.0000,0.00,1.86,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.03.20,2023.03.20 08:00:00,2023.03.20 08:00:00,0,risk_reject,132.644,132.032,6,6,0.272,2.2541,0.0000,0.00,1.86,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.03.20,2023.03.20 08:30:00,2023.03.20 08:30:00,0,risk_reject,132.644,132.032,6,6,0.308,1.9902,0.0000,0.00,1.86,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.03.20,2023.03.20 09:00:00,2023.03.20 09:00:00,0,risk_reject,132.644,132.032,6,6,0.323,1.8935,0.0000,0.00,1.86,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.03.20,2023.03.20 09:30:00,2023.03.20 09:30:00,0,risk_reject,132.644,132.032,6,6,0.330,1.8537,0.0000,0.00,1.86,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.03.20,2023.03.20 10:00:00,2023.03.20 10:00:00,0,risk_reject,132.644,132.032,6,6,0.328,1.8667,0.0000,0.00,1.86,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.03.20,2023.03.20 10:30:00,2023.03.20 10:30:00,0,risk_reject,132.644,132.032,6,6,0.338,1.8126,0.0000,0.00,1.86,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.03.20,2023.03.20 11:00:00,2023.03.20 11:00:00,0,risk_reject,132.644,132.032,6,6,0.344,1.7776,0.0000,0.00,1.86,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.03.20,2023.03.20 11:30:00,2023.03.20 11:30:00,0,risk_reject,132.644,132.032,6,6,0.347,1.7630,0.0000,0.00,1.86,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.04.28,2023.04.28 07:00:00,2023.04.28 07:00:00,0,risk_reject,134.288,133.600,6,6,0.410,1.6789,0.0000,0.00,1.74,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.04.28,2023.04.28 07:30:00,2023.04.28 07:30:00,0,risk_reject,134.288,133.600,6,6,0.412,1.6719,0.0000,0.00,1.74,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.04.28,2023.04.28 08:00:00,2023.04.28 08:00:00,0,risk_reject,134.288,133.600,6,6,0.416,1.6544,0.0000,0.00,1.74,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.04.28,2023.04.28 08:30:00,2023.04.28 08:30:00,0,risk_reject,134.288,133.600,6,6,0.383,1.7977,0.0000,0.00,1.74,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.04.28,2023.04.28 09:00:00,2023.04.28 09:00:00,0,risk_reject,134.288,133.600,6,6,0.377,1.8253,0.0000,0.00,1.74,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.04.28,2023.04.28 09:30:00,2023.04.28 09:30:00,0,risk_reject,134.288,133.600,6,6,0.383,1.7947,0.0000,0.00,1.74,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.04.28,2023.04.28 10:00:00,2023.04.28 10:00:00,0,risk_reject,134.288,133.600,6,6,0.348,1.9774,0.0000,0.00,1.74,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.04.28,2023.04.28 10:30:00,2023.04.28 10:30:00,0,risk_reject,134.288,133.600,6,6,0.344,1.9988,0.0000,0.00,1.74,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.04.28,2023.04.28 11:00:00,2023.04.28 11:00:00,0,risk_reject,134.288,133.600,6,6,0.249,2.7678,0.0000,0.00,1.74,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.04.28,2023.04.28 11:30:00,2023.04.28 11:30:00,0,risk_reject,134.288,133.600,6,6,0.242,2.8463,0.0000,0.00,1.74,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.05.30,2023.05.30 11:30:00,2023.05.30 11:30:00,0,risk_reject,140.526,139.959,6,6,0.255,2.2279,0.0000,0.00,1.62,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.06.16,2023.06.16 07:00:00,2023.06.16 07:00:00,0,risk_reject,140.771,139.849,6,6,0.240,3.8451,0.0000,0.00,1.64,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.06.16,2023.06.16 07:30:00,2023.06.16 07:30:00,0,risk_reject,140.771,139.849,6,6,0.264,3.4962,0.0000,0.00,1.64,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.06.16,2023.06.16 08:00:00,2023.06.16 08:00:00,0,risk_reject,140.771,139.849,6,6,0.284,3.2424,0.0000,0.00,1.64,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.06.16,2023.06.16 08:30:00,2023.06.16 08:30:00,0,risk_reject,140.771,139.849,6,6,0.281,3.2836,0.0000,0.00,1.64,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.06.16,2023.06.16 09:00:00,2023.06.16 09:00:00,0,risk_reject,140.771,139.849,6,6,0.288,3.1966,0.0000,0.00,1.64,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.06.16,2023.06.16 09:30:00,2023.06.16 09:30:00,0,risk_reject,140.771,139.849,6,6,0.245,3.7567,0.0000,0.00,1.64,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.06.16,2023.06.16 10:00:00,2023.06.16 10:00:00,0,risk_reject,140.771,139.849,6,6,0.222,4.1465,0.0000,0.00,1.64,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.06.16,2023.06.16 10:30:00,2023.06.16 10:30:00,0,risk_reject,140.771,139.849,6,6,0.216,4.2784,0.0000,0.00,1.64,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.07.14,2023.07.14 07:00:00,2023.07.14 07:00:00,0,risk_reject,138.109,137.230,6,6,0.221,3.9864,0.0000,0.00,1.56,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.07.14,2023.07.14 07:30:00,2023.07.14 07:30:00,0,risk_reject,138.109,137.230,6,6,0.204,4.3103,0.0000,0.00,1.56,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.07.14,2023.07.14 08:00:00,2023.07.14 08:00:00,0,risk_reject,138.109,137.230,6,6,0.204,4.3179,0.0000,0.00,1.56,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.07.28,2023.07.28 08:00:00,2023.07.28 08:00:00,0,risk_reject,139.593,138.741,6,6,0.732,1.1645,0.0000,0.00,1.65,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.07.28,2023.07.28 08:30:00,2023.07.28 08:30:00,0,risk_reject,139.593,138.741,6,6,0.742,1.1481,0.0000,0.00,1.65,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.07.28,2023.07.28 09:00:00,2023.07.28 09:00:00,0,risk_reject,139.593,138.741,6,6,0.746,1.1419,0.0000,0.00,1.65,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.07.31,2023.07.31 07:00:00,2023.07.31 07:00:00,0,risk_reject,141.746,140.688,6,6,0.232,4.5688,0.0000,0.00,1.65,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.07.31,2023.07.31 07:30:00,2023.07.31 07:30:00,0,risk_reject,141.746,140.688,6,6,0.232,4.5519,0.0000,0.00,1.65,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.07.31,2023.07.31 08:00:00,2023.07.31 08:00:00,0,risk_reject,141.746,140.688,6,6,0.214,4.9538,0.0000,0.00,1.65,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.11.21,2023.11.21 07:30:00,2023.11.21 07:30:00,0,risk_reject,148.415,147.635,6,6,0.233,3.3476,0.0000,0.00,1.51,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.11.21,2023.11.21 08:00:00,2023.11.21 08:00:00,0,risk_reject,148.415,147.635,6,6,0.224,3.4844,0.0000,0.00,1.51,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.11.21,2023.11.21 08:30:00,2023.11.21 08:30:00,0,risk_reject,148.415,147.635,6,6,0.227,3.4307,0.0000,0.00,1.51,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.11.21,2023.11.21 09:00:00,2023.11.21 09:00:00,0,risk_reject,148.415,147.635,6,6,0.228,3.4178,0.0000,0.00,1.51,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.11.21,2023.11.21 11:00:00,2023.11.21 11:00:00,0,risk_reject,148.415,147.635,6,6,0.220,3.5501,0.0000,0.00,1.51,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.12.08,2023.12.08 09:30:00,2023.12.08 09:30:00,0,risk_reject,144.286,142.493,6,6,0.337,5.3261,0.0000,0.00,1.59,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.12.08,2023.12.08 11:00:00,2023.12.08 11:00:00,0,risk_reject,144.286,142.493,6,6,0.292,6.1314,0.0000,0.00,1.59,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.12.08,2023.12.08 11:30:00,2023.12.08 11:30:00,0,risk_reject,144.286,142.493,6,6,0.287,6.2396,0.0000,0.00,1.59,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.12.11,2023.12.11 08:00:00,2023.12.11 08:00:00,0,risk_reject,145.571,144.868,6,6,0.218,3.2248,0.0000,0.00,1.59,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.12.11,2023.12.11 08:30:00,2023.12.11 08:30:00,0,risk_reject,145.571,144.868,6,6,0.238,2.9600,0.0000,0.00,1.59,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.12.11,2023.12.11 09:00:00,2023.12.11 09:00:00,0,risk_reject,145.571,144.868,6,6,0.251,2.8064,0.0000,0.00,1.59,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.12.11,2023.12.11 09:30:00,2023.12.11 09:30:00,0,risk_reject,145.571,144.868,6,6,0.252,2.7857,0.0000,0.00,1.59,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.12.11,2023.12.11 10:00:00,2023.12.11 10:00:00,0,risk_reject,145.571,144.868,6,6,0.257,2.7354,0.0000,0.00,1.59,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.12.11,2023.12.11 10:30:00,2023.12.11 10:30:00,0,risk_reject,145.571,144.868,6,6,0.258,2.7301,0.0000,0.00,1.59,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.12.11,2023.12.11 11:00:00,2023.12.11 11:00:00,0,risk_reject,145.571,144.868,6,6,0.252,2.7944,0.0000,0.00,1.59,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.12.11,2023.12.11 11:30:00,2023.12.11 11:30:00,0,risk_reject,145.571,144.868,6,6,0.257,2.7369,0.0000,0.00,1.59,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.12.14,2023.12.14 07:00:00,2023.12.14 07:00:00,0,risk_reject,142.911,141.774,6,6,0.361,3.1515,0.0000,0.00,1.56,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.12.14,2023.12.14 08:30:00,2023.12.14 08:30:00,0,risk_reject,142.911,141.774,6,6,0.369,3.0795,0.0000,0.00,1.56,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.12.14,2023.12.14 09:30:00,2023.12.14 09:30:00,0,risk_reject,142.911,141.774,6,6,0.371,3.0676,0.0000,0.00,1.56,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.12.14,2023.12.14 10:00:00,2023.12.14 10:00:00,0,risk_reject,142.911,141.774,6,6,0.363,3.1285,0.0000,0.00,1.56,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.12.14,2023.12.14 10:30:00,2023.12.14 10:30:00,0,risk_reject,142.911,141.774,6,6,0.332,3.4203,0.0000,0.00,1.56,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.12.14,2023.12.14 11:00:00,2023.12.14 11:00:00,0,risk_reject,142.911,141.774,6,6,0.323,3.5155,0.0000,0.00,1.56,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.12.14,2023.12.14 11:30:00,2023.12.14 11:30:00,0,risk_reject,142.911,141.774,6,6,0.332,3.4203,0.0000,0.00,1.56,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.12.15,2023.12.15 09:00:00,2023.12.15 09:00:00,0,risk_reject,142.463,141.893,6,6,0.210,2.7115,0.0000,0.00,1.56,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.12.19,2023.12.19 07:30:00,2023.12.19 07:30:00,0,risk_reject,143.744,142.245,6,6,0.390,3.8408,0.0000,0.00,1.55,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.12.19,2023.12.19 08:00:00,2023.12.19 08:00:00,0,risk_reject,143.744,142.245,6,6,0.416,3.6065,0.0000,0.00,1.55,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.12.19,2023.12.19 08:30:00,2023.12.19 08:30:00,0,risk_reject,143.744,142.245,6,6,0.428,3.5041,0.0000,0.00,1.55,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.12.19,2023.12.19 09:00:00,2023.12.19 09:00:00,0,risk_reject,143.744,142.245,6,6,0.428,3.4988,0.0000,0.00,1.55,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.12.19,2023.12.19 09:30:00,2023.12.19 09:30:00,0,risk_reject,143.744,142.245,6,6,0.363,4.1335,0.0000,0.00,1.55,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.12.19,2023.12.19 10:00:00,2023.12.19 10:00:00,0,risk_reject,143.744,142.245,6,6,0.335,4.4727,0.0000,0.00,1.55,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.12.19,2023.12.19 10:30:00,2023.12.19 10:30:00,0,risk_reject,143.744,142.245,6,6,0.334,4.4823,0.0000,0.00,1.55,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.12.19,2023.12.19 11:00:00,2023.12.19 11:00:00,0,risk_reject,143.744,142.245,6,6,0.336,4.4661,0.0000,0.00,1.55,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2023.12.19,2023.12.19 11:30:00,2023.12.19 11:30:00,0,risk_reject,143.744,142.245,6,6,0.342,4.3785,0.0000,0.00,1.55,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.01.23,2024.01.23 07:00:00,2024.01.23 07:00:00,0,risk_reject,148.269,148.051,6,6,0.291,0.7502,0.0000,0.00,1.58,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.01.23,2024.01.23 07:30:00,2024.01.23 07:30:00,0,risk_reject,148.269,148.051,6,6,0.312,0.6992,0.0000,0.00,1.58,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.01.23,2024.01.23 08:00:00,2024.01.23 08:00:00,0,risk_reject,148.269,148.051,6,6,0.330,0.6599,0.0000,0.00,1.58,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.01.23,2024.01.23 08:30:00,2024.01.23 08:30:00,0,risk_reject,148.269,148.051,6,6,0.348,0.6268,0.0000,0.00,1.58,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.01.23,2024.01.23 09:00:00,2024.01.23 09:00:00,0,risk_reject,148.269,148.051,6,6,0.347,0.6279,0.0000,0.00,1.58,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.01.23,2024.01.23 09:30:00,2024.01.23 09:30:00,0,risk_reject,148.269,148.051,6,6,0.358,0.6098,0.0000,0.00,1.58,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.01.23,2024.01.23 10:00:00,2024.01.23 10:00:00,0,risk_reject,148.269,148.051,6,6,0.342,0.6381,0.0000,0.00,1.58,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.01.23,2024.01.23 10:30:00,2024.01.23 10:30:00,0,risk_reject,148.269,148.051,6,6,0.315,0.6922,0.0000,0.00,1.58,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.01.23,2024.01.23 11:00:00,2024.01.23 11:00:00,0,risk_reject,148.269,148.051,6,6,0.303,0.7195,0.0000,0.00,1.58,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.01.23,2024.01.23 11:30:00,2024.01.23 11:30:00,0,risk_reject,148.269,148.051,6,6,0.310,0.7039,0.0000,0.00,1.58,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.03.19,2024.03.19 07:00:00,2024.03.19 07:00:00,0,risk_reject,149.391,149.107,6,6,0.255,1.1147,0.0000,0.00,1.54,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.03.19,2024.03.19 07:30:00,2024.03.19 07:30:00,0,risk_reject,149.391,149.107,6,6,0.277,1.0266,0.0000,0.00,1.54,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.03.19,2024.03.19 08:00:00,2024.03.19 08:00:00,0,risk_reject,149.391,149.107,6,6,0.289,0.9820,0.0000,0.00,1.54,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.03.19,2024.03.19 08:30:00,2024.03.19 08:30:00,0,risk_reject,149.391,149.107,6,6,0.300,0.9455,0.0000,0.00,1.54,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.03.19,2024.03.19 09:00:00,2024.03.19 09:00:00,0,risk_reject,149.391,149.107,6,6,0.311,0.9140,0.0000,0.00,1.54,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.03.19,2024.03.19 09:30:00,2024.03.19 09:30:00,0,risk_reject,149.391,149.107,6,6,0.318,0.8923,0.0000,0.00,1.54,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.03.19,2024.03.19 10:00:00,2024.03.19 10:00:00,0,risk_reject,149.391,149.107,6,6,0.315,0.9026,0.0000,0.00,1.54,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.03.19,2024.03.19 10:30:00,2024.03.19 10:30:00,0,risk_reject,149.391,149.107,6,6,0.262,1.0852,0.0000,0.00,1.54,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.03.19,2024.03.19 11:00:00,2024.03.19 11:00:00,0,risk_reject,149.391,149.107,6,6,0.249,1.1389,0.0000,0.00,1.54,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.03.19,2024.03.19 11:30:00,2024.03.19 11:30:00,0,risk_reject,149.391,149.107,6,6,0.241,1.1788,0.0000,0.00,1.54,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.04.29,2024.04.29 07:00:00,2024.04.29 07:00:00,0,risk_reject,160.221,158.047,6,6,0.887,2.4519,0.0000,0.00,1.41,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.04.29,2024.04.29 07:30:00,2024.04.29 07:30:00,0,risk_reject,160.221,158.047,6,6,1.015,2.1420,0.0000,0.00,1.41,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.04.29,2024.04.29 08:00:00,2024.04.29 08:00:00,0,risk_reject,160.221,158.047,6,6,1.082,2.0094,0.0000,0.00,1.41,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.04.29,2024.04.29 08:30:00,2024.04.29 08:30:00,0,risk_reject,160.221,158.047,6,6,0.991,2.1928,0.0000,0.00,1.41,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.04.29,2024.04.29 09:00:00,2024.04.29 09:00:00,0,risk_reject,160.221,158.047,6,6,1.026,2.1186,0.0000,0.00,1.41,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.04.29,2024.04.29 09:30:00,2024.04.29 09:30:00,0,risk_reject,160.221,158.047,6,6,1.046,2.0788,0.0000,0.00,1.41,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.04.29,2024.04.29 10:00:00,2024.04.29 10:00:00,0,risk_reject,160.221,158.047,6,6,1.048,2.0740,0.0000,0.00,1.41,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.04.29,2024.04.29 10:30:00,2024.04.29 10:30:00,0,risk_reject,160.221,158.047,6,6,1.077,2.0190,0.0000,0.00,1.41,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.04.29,2024.04.29 11:00:00,2024.04.29 11:00:00,0,risk_reject,160.221,158.047,6,6,0.876,2.4813,0.0000,0.00,1.41,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.04.29,2024.04.29 11:30:00,2024.04.29 11:30:00,0,risk_reject,160.221,158.047,6,6,0.733,2.9668,0.0000,0.00,1.41,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.05.02,2024.05.02 07:00:00,2024.05.02 07:00:00,0,risk_reject,156.278,155.649,6,6,0.265,2.3761,0.0000,0.00,1.39,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.05.02,2024.05.02 07:30:00,2024.05.02 07:30:00,0,risk_reject,156.278,155.649,6,6,0.271,2.3229,0.0000,0.00,1.39,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.05.02,2024.05.02 08:00:00,2024.05.02 08:00:00,0,risk_reject,156.278,155.649,6,6,0.272,2.3168,0.0000,0.00,1.39,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.05.02,2024.05.02 08:30:00,2024.05.02 08:30:00,0,risk_reject,156.278,155.649,6,6,0.273,2.3016,0.0000,0.00,1.39,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.05.02,2024.05.02 09:00:00,2024.05.02 09:00:00,0,risk_reject,156.278,155.649,6,6,0.272,2.3155,0.0000,0.00,1.39,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.05.02,2024.05.02 09:30:00,2024.05.02 09:30:00,0,risk_reject,156.278,155.649,6,6,0.260,2.4212,0.0000,0.00,1.39,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.05.02,2024.05.02 10:00:00,2024.05.02 10:00:00,0,risk_reject,156.278,155.649,6,6,0.251,2.5017,0.0000,0.00,1.39,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.05.02,2024.05.02 10:30:00,2024.05.02 10:30:00,0,risk_reject,156.278,155.649,6,6,0.247,2.5436,0.0000,0.00,1.39,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.05.02,2024.05.02 11:00:00,2024.05.02 11:00:00,0,risk_reject,156.278,155.649,6,6,0.249,2.5297,0.0000,0.00,1.39,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.05.02,2024.05.02 11:30:00,2024.05.02 11:30:00,0,risk_reject,156.278,155.649,6,6,0.256,2.4570,0.0000,0.00,1.39,0.00,0
DS260914_JSB30_V2_TRAIN,USDJPYm,2024.05.16,2024.05.16 08:30:00,2024.05.16 08:30:00,0,risk_reject,154.533,153.595,6,6,0.202,4.6534,0.0000,0.00,1.43,0.00,0
