run_id,composite_key,source_line,req_or_grid,status,flags,unknown_fields,occurrences,lineage,config_hash,symbol,deposit,model,period,latency,d_from,d_to,expert,ea_sha256,ex5_sha256,ini_sha256,report_sha256,audit_rows,audit_has_position_id,trade_count_mt5,net,pf,dd_pct
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|3AADF3AAF81D6DB3,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,3AADF3AAF81D6DB3,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,569,-294.66,,98.2659
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|671631DD0CF91FB2,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,671631DD0CF91FB2,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,562,-294.66,,98.2639
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|A38ADC66A521C774,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,A38ADC66A521C774,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,602,-294.66,,98.2700
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|440C45ACD220677A,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,440C45ACD220677A,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,556,-294.66,,98.2601
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|A7CD26EB844840B0,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,A7CD26EB844840B0,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,932,-294.67,,98.2359
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|674D9E7537D00082,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,674D9E7537D00082,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,472,-294.67,,98.3341
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|E2D49BCA50C3F34F,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,E2D49BCA50C3F34F,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,772,-294.67,,98.2633
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|0528331045A968AE,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,0528331045A968AE,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,493,-294.67,,98.2855
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|510FB37B9877A447,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,510FB37B9877A447,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,512,-294.67,,98.3341
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|BB10C31C8535BDA1,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,BB10C31C8535BDA1,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,547,-294.67,,98.2982
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|8D6F187E93B8511D,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,8D6F187E93B8511D,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,422,-294.68,,98.2666
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|727645280E1FF28B,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,727645280E1FF28B,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,437,-294.68,,98.2392
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|5DC5345D43F092CB,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,5DC5345D43F092CB,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,560,-294.68,,98.3014
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|4ED98AE4D74ABAB1,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,4ED98AE4D74ABAB1,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,949,-294.69,,98.2425
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|6D1564B1C07E618C,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,6D1564B1C07E618C,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,418,-294.69,,98.2425
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|F46EECAEEB67B0AE,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,F46EECAEEB67B0AE,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,603,-294.69,,98.3046
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|C171CF0642EB7052,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,C171CF0642EB7052,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,512,-294.70,,98.3437
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|1C1DC4E73836CDA2,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,1C1DC4E73836CDA2,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,568,-294.70,,98.2769
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|9AE078C3102D37DA,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,9AE078C3102D37DA,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,551,-294.70,,98.3078
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|930C34E924A500DE,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,930C34E924A500DE,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,533,-294.70,,98.2731
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|CE6E4E7DC7A34643,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,CE6E4E7DC7A34643,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,550,-294.70,,98.3078
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|BE59DA83F99E71C8,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,BE59DA83F99E71C8,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,452,-294.71,,98.2764
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|CD14D07B5B431555,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,CD14D07B5B431555,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,585,-294.71,,98.2801
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|3E7C0B191F5E90C5,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,3E7C0B191F5E90C5,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,450,-294.71,,98.3607
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|353DABBB25BBF9B8,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,353DABBB25BBF9B8,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,529,-294.72,,98.3500
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|4B29DA099E2D06E8,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,4B29DA099E2D06E8,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,509,-294.72,,98.3726
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|55B9EF4057BBE913,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,55B9EF4057BBE913,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,613,-294.72,,98.2796
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|9239DCE19EDA5EA0,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,9239DCE19EDA5EA0,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,730,-294.73,,98.3841
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|064C0E03A2CD2A30,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,064C0E03A2CD2A30,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,595,-294.73,,98.2564
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|50EB6CD56A39C4A5,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,50EB6CD56A39C4A5,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,964,-294.74,,98.2590
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|5C62141E883C3145,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,5C62141E883C3145,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,473,-294.75,,98.3259
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|0A002E6672ED3089,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,0A002E6672ED3089,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,716,-294.75,,98.2710
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|3CD50617648BB0D8,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,3CD50617648BB0D8,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,437,-294.75,,98.2623
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|702B1146E908443B,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,702B1146E908443B,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,559,-294.75,,98.2623
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|A5091C3A29461DAE,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,A5091C3A29461DAE,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,471,-294.76,,98.3103
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|DE7E944881CB3FA7,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,DE7E944881CB3FA7,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,650,-294.76,,98.2656
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|3E517A70B71F9458,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,3E517A70B71F9458,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,510,-294.77,,98.3408
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|489709D5CA49D922,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,489709D5CA49D922,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,520,-294.77,,98.2969
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|A1C178294A1530CB,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,A1C178294A1530CB,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,399,-294.77,,98.2959
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|38E0C0F191052E18,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,38E0C0F191052E18,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,694,-294.77,,98.3873
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|FD8F44C6D1223E8D,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,FD8F44C6D1223E8D,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,727,-294.78,,98.2992
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|AD6CBD605B41FC57,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,AD6CBD605B41FC57,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,723,-294.79,,98.3817
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|F86EEAD9020AD307,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,F86EEAD9020AD307,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,585,-294.80,,98.3242
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|1607DF8D9F372A38,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,1607DF8D9F372A38,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,440,-294.80,,98.3232
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|E5C64EDE6B9F5FB6,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,E5C64EDE6B9F5FB6,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,732,-294.80,,98.3057
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|6ED48E7FDE3ED136,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,6ED48E7FDE3ED136,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,634,-294.80,,98.3057
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|3C8ABDC694683902,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,3C8ABDC694683902,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,488,-294.80,,98.3071
OPT_btcgrid-002,btcgrid-002|OPT_btcgrid-002|2DE2432A47CDDEF0,比特币,btcgrid-002,provenance_unknown,NOT_DONE;NO_INI;NO_AUDIT_FILE;NO_REPORT;AUDIT_RECONCILE_REQUIRED,deposit;model,1,,2DE2432A47CDDEF0,BTCUSDm,,,,?/?,2025-06-01,2026-05-31,btcswing,51F8626BB491AAF800D5C78B0B057ACB9E31D7CE7A91257DE3C1E64CDAA6C43A,8AA3703625E61B48D41010E4E6D0EFAADFC131953B6879A361C58EE6EC13F4A7,,,,0,551,-294.80,,98.3057
