tag,symbol,deposit,model,period,d_from,d_to,expert_input,latency,audit_rows,has_position_id,has_report,ini_sha,holdout,mtime,sa
BS75_test,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,300/?,,0,1,9A3EC389FFB2629D79A7D6ABC17B545F3ADDC1A7B2CE19966B354592BC24A5F1,no,2026-09-11 22:15,1
BS75_train,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,300/?,,0,1,6CCAA9DF750120C7C7E56EC63A32A2A142DBE22A6F672F8ED127880E423343A7,no,2026-09-11 22:13,1
BS75_valid,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,300/?,,0,1,F0B5BA5CF54795ACC066A2E3A72EC198EBD3D9E6C1D07AA2AA0150A599294E56,no,2026-09-11 22:15,1
BS75f,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,300/?,69,0,1,972E88493483CFDBA4B98C6772F742EBA81216C25014D07B59E5F20461D24E16,no,2026-09-11 22:18,1
BS75t2,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,300/?,3,0,1,C8A115297817BB46F89355AAC5FCF173ED2612536C1ED396086DB07801AD7AF8,no,2026-09-11 22:16,1
BS75tr2,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,300/?,671,0,1,3023CCC6FAD1E2F5E971C28C96726F1204C55E2B86952CD4EBAC46C6CBC5F96C,no,2026-09-11 22:19,1
BS75va2,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,300/?,77,0,1,BF8091796E28113DE77D7FE0A852C5042A759F99C788942A6B2E9A70DEA6352B,no,2026-09-11 22:20,1
BT_btc-001,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,20,0,1,9E6B481918996CFA3804EE5DF9C0BC82E659A8956C80462DA5F0F8FE1E4C289A,no,2026-09-11 20:33,0
BT_btc-002,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,21,0,1,95AE6C683503173127F2F4EC26A90F593A30113BAB1565C3F5A72161F86CD009,no,2026-09-11 20:33,0
BT_btc-003,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,19,0,1,6FC2C71BD5052596EF75321860FC7739DB2C03E29BE60246BB0832C1F1C51528,no,2026-09-11 20:34,0
BT_btc-004,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,20,0,1,F083AAF549FA37CF2BBD85530EDF9F31FFD87EBBD48EAF240EDD4F17E5A56338,no,2026-09-11 20:34,0
BT_btc-005,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,18,0,1,E261AF16E7913317FE75A755F2EA28E1D4735738A33B4CEC9C6F4C17DA6416EF,no,2026-09-11 20:34,0
BT_btc-006,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,7,0,1,7B905EA67A110C0D9712C9617F2F191F405D507D917474CE77A9BFC6DA70AF2E,no,2026-09-11 20:34,0
BT_btc-007,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,0,0,1,2838579B2FC031E40E8A934C2EE78F7D951A658272A2B5B6EA7A8B929F97A125,no,2026-09-11 20:35,0
BT_btc-008,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,18,0,1,9A9E8C926BD86B7A1231CD2443785D6DFFE445902E768F5C0894E23EF4E2E822,no,2026-09-11 20:35,0
BT_btc-009,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,28,0,1,E561BEA08AAA4717CB92219B152781E99129DA8FE903ED21B06DAEC280F311B7,no,2026-09-11 20:35,0
BT_btc-010,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,20,0,1,9AFC3433F639C8BA6520D91311D28CFB84654684A6C33105D58D321104635AC9,no,2026-09-11 20:35,0
BT_btc-011,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,3,0,1,33A58EC26CAE287882784CA10D1CF1B7DC1C597C9FE3EE7A065E9B815B0C1E07,no,2026-09-11 20:35,0
BT_btc-012,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,308,0,1,725B3126372950D8EE4DC4AD10A2566A7A85C4BFD638FA54F9A30E460FAA7022,no,2026-09-11 20:36,0
BT_btc-013,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,13,0,1,EF6C6B378A4C98BA845722DFD71C56B58077EB7C09B609AE38BD8DCB3B1C87B9,no,2026-09-11 20:36,0
BT_btc-014,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,12,0,1,45360DB771B75364075493D9B66B0DEC6E68E56061D71EBCFA038430475B4020,no,2026-09-11 20:36,0
BT_btc-015,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,12,0,1,AF7954061FCDE36B6839B1CF562D6CDB0D7FCF3189A6F4DC6F215D874BE4B729,no,2026-09-11 20:36,0
BT_btc-016,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,73,0,1,8CDE3D2C9C4085E0862EAD60D8BAB991CD26807A4E5EDDF43FA61443C0693141,no,2026-09-11 20:37,0
BT_btc-017,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,99,0,1,9D40EBE5409A866FE4760952A15C5D169A96B9E86F4E9BF9D1B1BD6E9E4ECC77,no,2026-09-11 20:37,0
BT_btc-018,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,73,0,1,1E1ADBB7A0E2DC311010F9F96447F2E5BB0138598547B9868F4CA17872E753A3,no,2026-09-11 20:37,0
BT_btc-019,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,131,0,1,85B51D2A2DF97A7C920CE01E7B10C1AC47AD7693CDE352F6F0A0A750CA2640FD,no,2026-09-11 20:37,0
BT_btc-020,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,417,0,1,B430B9E305F676B101872A7117C7E71C7FE161DFE0622BA42A325F7C0C414861,no,2026-09-11 20:37,0
BT_btc-021,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,166,0,1,AC7CB3739589BBF9C58531B44E0E892D54C8FAA806F3F6F506AD81287BF82537,no,2026-09-11 20:38,0
BT_btc-022,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,287,0,1,BC541D0C7A0E480FD4558AB48E5EFF405F7BE55981D29FB2F62C7B17AA9B9163,no,2026-09-11 20:38,0
BT_btc-023,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,44,0,1,F98E142794457D552EBC9CA3F9F04C7996FD7524B41AF275B259816D9B4782D2,no,2026-09-11 20:38,0
BT_btc-024,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,4483,0,1,356206F5CFB37C217AE6A291C4A9874862CF8DA138C8FC57049476A7BFFB0215,no,2026-09-11 20:39,0
BT_btc-025,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,20,0,1,1F0AA64F6882844FF8B772D602557D95C964CC0CBE4EBE46AEBA678437785EB5,no,2026-09-11 20:39,0
BT_btc-026,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,1436,0,1,B2E9F4AD335BBA11075B6C37C8AD594FF3269375D3EE67970B0E4EE8D9E9513D,no,2026-09-11 20:39,0
BT_btc-027,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,1436,0,1,DB8AA7048BC2E03E0321828181E87C884A308E46A82A2D71EABBC6F71F8B1928,no,2026-09-11 20:40,0
BT_btc-028,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,2281,0,1,A2BD1EEE3791144139A20A48AFB1845466B7803DE8B8A96DA28B079A80D9875A,no,2026-09-11 20:59,0
BT_btc-029,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,5505,0,1,48C0960B297A439D702764345337D33A8B64A21A5B09B8035506785057021628,no,2026-09-11 20:59,0
BT_btc-030,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,4762,0,1,AD24E8CF809974DC4188E7D094323762F945B9BE150508FABC48659AAED33E37,no,2026-09-11 21:00,0
BT_btc-031,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,6255,0,1,3F1E115427069F2460DF21D34AB218927EA17485E7CFC2501CF7C932153DF34A,no,2026-09-11 21:00,0
BT_btc-032,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,7746,0,1,1A3359B090D69E87C5E3A45B6555C42E9A1FC665015EF93646D1E3D8B03220ED,no,2026-09-11 21:01,0
BT_btc-033,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,7826,0,1,9E1A86EAF4809BE004139ECCAD5084404FFAC629BA5B6DA4776D6E37A2339636,no,2026-09-11 21:01,0
BT_btc-034,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,5706,0,1,D9E6A56B5EF848B1A1AE5C1EE1F6A188E9325A65CC54A884A805888EFDD7B770,no,2026-09-11 21:02,0
BT_btc-035,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,4674,0,1,EC34037FC26D63A83793BE44327935AD66F60EFA20E63BD6B285D5A28251F108,no,2026-09-11 21:02,0
BT_btc-036,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,2592,0,1,DBE1D21A875FCDF135CCE381E4E453ABD663932C64E7BD0BC3972DC345F0F576,no,2026-09-11 21:03,0
BT_btc-037,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,8174,0,1,B2A89573F9CD64A33237F518433B4A1E3F7F3075104E75B56CDA15D62918104E,no,2026-09-11 21:05,0
BT_btc-038,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,7244,0,1,9700A5A3AAA5942A3EAC43D108A674E2842E880015A125198470312B8CCD91EA,no,2026-09-11 21:28,0
BT_btc-039,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,5540,0,1,C0A6FB36AB926ADE145860A1E66A1D2388045DB905F2CA4F57A527F01ECBEAEB,no,2026-09-11 21:06,0
BT_btc-040,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,6118,0,1,9083361544F4DFC6FDF1CC61BA1153AE6F59397A50312249FE79B768191CC71A,no,2026-09-11 21:06,0
BT_btc-041,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,7017,0,1,6709C41F7B233C7F89EB36016007855A84CC223AD1E84CD0E8FFBA4CD208B515,no,2026-09-11 21:07,0
BT_btc-042,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,3371,0,1,55C0846D31437C2F7C3755A29A3200224B21D6585D1201185A97660FA6B7CA50,no,2026-09-11 21:08,0
BT_btc-043,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,799,0,1,B6C8825EF9BEA114D862AE06DF23D2CC179865CD56F5887C5B957EDDB6435B90,no,2026-09-11 21:08,1
BT_btc-044,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,172,0,1,B457C25F2E810B4FB23DA2D63212459D3A370824A7F575192DFD6BE40DDF5B11,no,2026-09-11 21:09,0
BT_btc-045,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,172,0,1,055C3CB40527F4B9E6BC795E1AF0CDFEC99A40044A6A7BB2D152432AAFECA621,no,2026-09-11 21:09,0
BT_btc-046,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,5943,0,1,8D761558D5D8993D9E52AEF0C942954936B26D9B3F038C865B119E8ECD0A93E3,no,2026-09-11 21:09,0
BT_btc-047,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,4018,0,1,25455B458A3DF9CEDAE00441328DD530FA848C751DCEBCB97F405D35102A3FC4,no,2026-09-11 21:10,0
BT_btc-048,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,1071,0,1,FA470BEC7501C3BC00D9BBD24BAC8CFBB87312E03E20BF947E436648B95D558C,no,2026-09-11 21:11,0
BT_btc-049,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,1071,0,1,58ADACF6A1DE1E4F18D741D3264A20E9F6CB591CF7B5E7D108B6206731467D7F,no,2026-09-11 21:13,0
BT_btc-050,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,1214,0,1,C5A67C0D04425C204D768672C9B97B2A079173A1B8DEA683D06706CB2AF6A7A9,no,2026-09-11 21:28,0
BT_btc-051,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,995,0,1,BD676FF921276A5AAE44AE8776D705E70ED532C6A325149670EDDAF49707801E,no,2026-09-11 21:30,0
BT_btc-052,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,1771,0,1,899E7B555CBCBA63704CBB0A668AFA1182CA1ADCBF1ECD44814DBF013CCFBBDB,no,2026-09-11 21:32,0
BT_btc-053,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,1487,0,1,C422EA017CBD88855F758D6C1F909F25B84C69134505A73FFA7CF63F21469833,no,2026-09-11 21:33,0
BT_btc-054,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,1346,0,1,EEBDC0DC21B4CB86D2DBCAEA89B4FBDBD7085F90222C3BBF53CB474F3E568D80,no,2026-09-11 21:33,0
BT_btc-055,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,1106,0,1,7EF0E5CECC74D726EFD3BAEF9185F1899FBA56E4A0AE598D8FB7E632C7C1443E,no,2026-09-11 21:34,0
BT_btc-056,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,938,0,1,EA18AD16114B27AB5251ECF4F372492E6E7C1AFE8483D24E6164D673BE4A4A58,no,2026-09-11 21:34,0
BT_btc-057,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,?/?,25,0,1,AEE9AFB38A997244CA48FC51790D22B0FED7836CC7AC9332D1A0BB179412A677,no,2026-09-11 21:36,0
BT_btc-058,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,?/?,72,0,1,92DD4CEA73235F0F01D8DEB1136701FA1DE8E5A043D7E7A75930BAA47F2E57FF,no,2026-09-11 21:36,0
BT_btc-059,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,?/?,59,0,1,A13188F8348EF6B4829A92F68FABA7F7E86D658E10F23504C068A6F020DF4CE3,no,2026-09-11 21:36,0
BT_btc-060,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,?/?,126,0,1,744E36E8DA41A4186A4D7283B156A9BC92A572AA8568E1F3FE7BAD67A4E7B947,no,2026-09-11 21:37,0
BT_btc-061,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,3253,0,1,DFFDE2936B445D5C2C823BAB6DD5421EBE9A1BDBF92253AE200590A38B9B6525,no,2026-09-11 21:37,0
BT_btc-062,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,3809,0,1,4E352D1AA05725B6C35D5021AEC8C51213567AD03D7210C79093C36ECBBADC9A,no,2026-09-11 21:38,0
BT_btc-063,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,1071,0,1,1F50E43AB43F481B75297A448C46133E2BEA9BF42E570D0C6FE7D2C9FC20EF14,no,2026-09-11 21:39,0
BT_btc-064,BTCUSDm,1000,2,M1,2018-02-09,2024-05-31,,?/?,1069,0,1,A4E04D5907750F9CF072369CFAD51514FC765C2406A72983F282326E85EBA7AC,no,2026-09-11 21:41,0
BT_btc-065,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,701,0,1,F8A1BCF4219BFA86964FD3122CF6E3A1F7980C078047D475F9374F57463EC7B4,no,2026-09-11 21:43,0
BT_btc-066,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,,0,1,815C68BB8C95144C2DD0C2CA190A4BC625A191364E144887B1B8F7C73747E259,no,2026-09-11 21:44,0
BT_btc-067,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,,0,1,5658952D769E3D0A76D36EEF02ED572832273B5813F10BD9AEF11765D0ADFBF2,no,2026-09-11 21:45,0
BT_btc-068,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,,0,1,1CFB436DAB1FC75CBB88A48681AC40F3593B1F6B594A2966949222773668BA6A,no,2026-09-11 21:46,0
BT_btc-069,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,,0,1,CE0F129D5F21F44589ABB1602C28817B45D9CEEB95AD3C98CD98687D5F0EF693,no,2026-09-11 21:48,0
BT_btc-070,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,,0,1,3FCE1383273DC2192D478B3302BD90807CD3F07E6CB0FAB95963220BC6E3E95C,no,2026-09-11 21:49,0
BT_btc-071,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,,0,1,E814562BCEE3D4D15268FF49ABCDA5B8EFB461C9B049968CA6DBF09072BE45FB,no,2026-09-11 21:50,0
BT_btc-072,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,300/?,417,0,1,6854B06A5C4521E883C79E81B8C854CCEB6054746C1757778208B68A92B30944,no,2026-09-11 22:23,0
BT_btc-073,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,300/?,799,0,1,63E4EE4361BE47A3CB96F6E84B49A11F995C3AEC728E08BD818E987A340EABE8,no,2026-09-11 22:24,0
BT_btc-074,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,,0,1,A5D9D4BE9887F60ECA7AC5D7AFAAC2964D132C398116FDBDC8A262E79CE2C073,no,2026-09-11 21:52,0
BT_btc-075,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,,0,1,8A5F1C482DF5F2E2CACF8EA2E188FE022FDF0FD544931802406E72DC82D04F77,no,2026-09-11 21:53,0
BT_btc-076,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,,0,1,FD22FB99B238900DC886BF43EAF8894CE4400B993C652AFFA5321060C886CA6A,no,2026-09-11 21:55,0
BT_btc-077,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,,0,1,0D8D27D1B2DA10967491AAE5C60C25390CCCF64C8FE2096FC93E1CC9A6D5DA54,no,2026-09-11 21:56,0
BT_btc-078,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,,0,1,08BD7C40A9AE96A8A28FEC77A8535B58EAC517305DAAA50A951851A9CB57E6B1,no,2026-09-11 21:59,0
BT_btc-079,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,300/?,445,0,1,CFCF71FED18B8DA897B5DDD96AD6181274E8A63EE6399D0292FDC0BD786621F3,no,2026-09-11 22:25,0
BT_btc-080,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,,0,1,9FFCDE17DBF8235C4EDABDD02CC45F20179A6ADDC74C453BD6933A0D43C553B5,no,2026-09-11 22:04,0
BT_btc-081,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,300/?,701,0,1,86AC67C049EC6DBD2D9965F83492B82A6D79695AD940B565EF68DA89313C5F00,no,2026-09-11 22:25,0
BT_btc-082,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,,0,1,EF6C282B1460AF46F9BB38AB16E6B2DEE5D5309B2DB9EA5E4911760D525044E7,no,2026-09-11 22:08,0
BT_btc-083,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,,0,1,610232D06FC70E3541B2E792A01D0B8A3B56B6C5C3736955FBBC3E6003065AE7,no,2026-09-11 22:11,0
BT_btc-084,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,,0,1,21A47DAE672CE10D7D675E7849EB4014734DB9E213B5A82734BFA7C359073889,no,2026-09-11 22:11,0
BT_btc-085,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,,0,1,B8701FCC587595DDC6629AB0177477E00C7D6046A68D2A54CBADC0415EA90475,no,2026-09-11 22:11,0
BT_btc-086,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,,0,1,9B526E2601E84E2C9FEF7EAA25FC1D417D9920FB8D8E4059B70014CF3FDC1C1D,no,2026-09-11 22:12,0
BT_btc-087,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,300/?,864,0,1,6A0B177FBE394919D1982ADD55B93F3D5E8322AA4F41EA8BAB0567BB34A792A3,no,2026-09-11 22:25,0
BT_btc-088,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,300/?,800,0,1,BC5E4B7EDEC327E2E643E296DC82F9D330DBE89C55E7C533A41032E9A32D042C,no,2026-09-11 22:26,0
BT_btc-089,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,300/?,786,0,1,9885D92379AA72F2692243DD3392DD04EDB3947D5C6F7C6C5578CC92870D1241,no,2026-09-11 22:26,0
BT_btc-090,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,300/?,850,0,1,C21842035C8C1FA9A92F13284ED6B247C96793FC4B7602748D82AC5002336293,no,2026-09-11 22:27,0
BT_btc-091,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,300/?,850,0,1,61871E4E89111306285392209D652B76CCC3FB856248D9BB5A410FAB76FC687D,no,2026-09-11 22:27,0
BT_btc-092,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,300/?,506,0,1,3219BF7D1F347991B1260B6C99A99E57A05CDFD072609E9D1BAD19BE955A6E72,no,2026-09-11 22:27,0
BT_btc-093,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,300/?,972,0,1,83F37B6076398E24D89E567E62C4A890BE4CC4F283AAF1EA1B0F7FB6174FF1C0,no,2026-09-11 22:27,0
BT_btc-094,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,300/?,870,0,1,49428F73D931D6445479B525A4C6E5746B6A8ADF0DE2E46BAD88C7FB16B6180D,no,2026-09-11 22:28,0
BT_btc-095,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,300/?,1003,0,1,5CB4187A2064B5F36DF3B921C405BE13516705925553B056D3ABF7DBA8A97D4E,no,2026-09-11 22:28,0
BT_btc-096,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,300/?,666,0,1,EAB9934E57621476539C6AAE73604D8074C22B876E7D2699865DD38FD690F0C4,no,2026-09-11 22:28,0
BT_btc-097,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,300/?,666,0,1,257BA7E004E115C6F8196A05FC59D51B5FA7E6FCFBD25CDA93337FBBA7AA06C1,no,2026-09-11 22:29,0
BT_btc-098,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,300/?,664,0,1,FAF38BC3E9D380D3B6C17F7D419741D200AAA9040D8F117884C85554547331DD,no,2026-09-11 22:29,0
BT_btc-099,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,300/?,434,0,1,90023EF6DF6A3ECEBDDA84CE28F056F5650CA219B40CC0BC63900B21F51408D2,no,2026-09-11 22:29,0
BT_btc-100,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,300/?,362,0,1,9AB412E09E61B2CD7F9A08BA2DEE1298349C464516D9DF94648D1ABC74B611D3,no,2026-09-11 22:30,0
BT_btc-101,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,300/?,254,0,1,8791D06E59588E94C488914C4F54ACE1C77D0ABAE953AFFF8029A782F09F535F,no,2026-09-11 22:30,0
BT_btc-102,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,300/?,29,0,1,0F57A686FD12BED5886CA7E3C94E3278F423FAF55CDCF2CE8398DB799D118458,no,2026-09-11 22:36,0
BT_btc-103,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,300/?,7,0,1,9647FBF65C8A488EE437B5C8482E058E78E38E5D2B7392DF2C8C51D1D12C477A,no,2026-09-11 22:36,0
BT_btc-104,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,300/?,50,0,1,354DB19BD5653EB28FC31BC7809485EB0E16588FEBC5781845F2C6C7518D2C83,no,2026-09-11 22:37,0
BT_btc-105,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,300/?,60,0,1,7CB40549FC33229035837FDE5010EE6A18C0D0A8E707DAF6E18E88DCB0EDCDC4,no,2026-09-11 22:37,0
BT_btc-106,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,300/?,42,0,1,3B4EE80AA58B76C618C45AE85839A6D4AE2E1ECBDDCF36784CC4ED9E7830EEFB,no,2026-09-11 22:37,0
BT_btc-107,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,300/?,3,0,1,B932498FA84E64FBF012572D64EF408FFE6DCB44BFC110645BE58D907531E639,no,2026-09-11 22:37,0
BT_btc-108,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,300/?,61,0,1,9C9C8D424B5A296DB427230130ECB0264A2FB2CE0ED233471EC73309D4EB6CCE,no,2026-09-11 22:37,0
BT_btc-109,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,300/?,58,0,1,5AB663C753825D900239476897C726EDAE70C67A579D7C33C0B818D377B58A0C,no,2026-09-11 22:38,0
BT_btc-110,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,300/?,437,0,1,D326076557AF99CD20C87F0CEED47C370CEF2B8FAF60D9CCE8312B3EEC51D2B1,no,2026-09-11 22:44,0
BT_btc-111,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,300/?,34,0,1,B980C1E522598DE0C5118BCEC106328F05C27575C0A8A6FC61F2A627522BDBCA,no,2026-09-11 22:47,0
BT_btc-112,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,300/?,62,0,1,A53C41659609020DCC82F4F0F543D0190A1B0A26FAB7FA05A38CA6F5CE4180F8,no,2026-09-11 22:48,0
BT_btc-113,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,300/?,62,0,1,C17F9F8B4434CC104294379AB3E7A6DFAF7CF55B629372DA2FB32BEE95870944,no,2026-09-11 22:49,0
BT_btc-114,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,300/?,62,0,1,E34F8776FFD804F387BE57BC05FDB0A0E12EBA46BB2CBB9206C3F71FC0A233E3,no,2026-09-11 22:50,0
BT_btc-115,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,300/?,51,0,1,285274B9A950C074D615E45133CF3039A7344FFB618DC065508242A11838498C,no,2026-09-11 22:50,0
BT_btc-116,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,300/?,51,0,1,1519AB69B8892ECF6933CD64F5586344C61B7ACD207CBCE5A34FE7860D12D057,no,2026-09-11 22:51,0
BT_btc-117,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,300/?,592,0,1,493420A0CBF2F1E581C43A6D55EF317E5A06DECF1CF9D1D2B5B23F7FA3212BCE,no,2026-09-11 22:54,0
BT_btc-118,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,300/?,41,0,1,D0104A8CD954B88BA889EF496CDBCA4D26AE25F54E846465063AD5419A69A152,no,2026-09-11 22:58,0
BT_btc-119,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,300/?,26,0,1,A40BC5D42948833018B10C526BA027E1DAE660E91EB9203736FBC67A64667DBC,no,2026-09-11 22:58,0
BT_btc-120,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,300/?,26,0,1,A88D0CBA877B8105EF2CE4A6643640F2954C022FDBD2B3DC4B5ADDC8F30CD4FC,no,2026-09-11 22:59,0
BT_btc-121,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,300/1,348,0,1,9B6019E9870C324CD0F36E101CE4BED47D2AC3DF32D3F45AA8E27F57870CB324,no,2026-09-12 11:02,1
BT_btc-122,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,300/?,20,0,1,7442AA0A180D4C59289E1FA07D009B24B84A61120EDB7BCE7E05EEFAAB200811,no,2026-09-11 23:04,0
